Tiempo de ensamblaje(s)     Tiempo en calcular(s)     Tamaño matriz 
0.2754934000004141   0.00039400000241585076   2500 
0.7419249999984459   0.0006358999999065418   4000 
0.045591599999170285   0.00043989999903715216   2 
0.0008815000001050066   0.00018490000002202578   3 
0.0006083000007492956   0.0001799000019673258   5 
0.0010530999970796984   0.00018340000315220095   7 
0.0011544000008143485   0.00018090000230586156   10 
0.0014861999989079777   0.00019379999866941944   12 
0.0012858999980380759   0.00018529999942984432   15 
0.001269000000320375   0.00017149999985122122   20 
0.0021597000013571233   0.0004471000029298011   30 
0.002401100002316525   0.00044689999776892364   40 
0.0026900000011664815   0.0004919999992125668   50 
0.0012267000020074192   0.0002547000003687572   70 
0.0013149999977031257   0.00019670000256155618   100 
0.0018601999981910922   0.00021610000112559646   150 
0.002451299998938339   0.000374399998690933   200 
0.010478199998033233   0.00045730000056209974   300 
0.011143799998535542   0.00024359999952139333   500 
0.026509799998166272   0.000305800000205636   750 
0.07229369999913615   0.00045400000090012327   1000 
0.19111179999890737   0.0007810000024619512   1800 
0.34523110000009183   0.000537899999471847   2500 
1.6533717999991495   0.0038739000010536984   4000 
0.15819240000200807   0.0007614999994984828   2 
0.0022056000016164035   0.0006366000015987083   3 
0.002650099999300437   0.0009314000017184298   5 
0.003471600000921171   0.0009489999974903185   7 
0.0028301999991526827   0.0006009000026097056   10 
0.0035296999994898215   0.0007824000022083055   12 
0.00455839999995078   0.0006687000022793654   15 
0.005111500002385583   0.0006202000004122965   20 
0.00931289999789442   0.0018302999997104052   30 
0.010947599999781232   0.0016675000006216578   40 
0.009564500000124099   0.0017222000024048612   50 
0.0108488000005309   0.0026692999999795575   70 
0.012564600001496729   0.0012833999971917365   100 
0.01584000000002561   0.0012887000011687633   150 
0.01690489999964484   0.0012848000005760696   200 
0.03091399999902933   0.0013849999995727558   300 
0.08388249999916297   0.0014252000000851694   500 
0.15396880000116653   0.002799800000502728   750 
0.23582410000017262   0.00320839999767486   1000 
0.7150911999997334   0.00034139999843318947   1800 
0.25598299999910523   0.00084209999840823   2500 
0.7426556000027631   0.0006137999989732634   4000 
0.03709019999951124   0.00019750000137719326   2 
0.0006659999999101274   0.00017289999959757552   3 
0.0014086000010138378   0.0004042000000481494   5 
0.0006663999993179459   0.00018009999985224567   7 
0.0005999999993946403   0.00017010000010486692   10 
0.0006134000032034237   0.00017250000018975697   12 
0.001419000000169035   0.0003944000018236693   15 
0.0006914000005053822   0.0001816000003600493   20 
0.0007102999989001546   0.00017160000061267056   30 
0.0014532999994116835   0.00020000000222353265   40 
0.0008421999991696794   0.00018309999722987413   50 
0.0017112999994424172   0.0001928000019688625   70 
0.0027179999997315463   0.0003166999995301012   100 
0.0037024999983259477   0.00034719999894150533   150 
0.004472099997656187   0.0004936000004818197   200 
0.0071494000003440306   0.0005541999998968095   300 
0.01739390000147978   0.00027290000070934184   500 
0.04275789999883273   0.00042349999785074033   750 
0.06416519999766024   0.0007039999982225709   1000 
0.1700684999996156   0.0007310000000870787   1800 
0.27405219999855035   0.0004754999972647056   2500 
1.0017761000017344   0.003366299999470357   4000 
0.17947019999701297   0.000693199999659555   2 
0.0024057000009634066   0.0006436000003304798   3 
0.005766299997048918   0.0007089000027917791   5 
0.002805399999488145   0.0006317999977909494   7 
0.002383800001553027   0.0006448000021919142   10 
0.007274700001289602   0.0007256999997480307   12 
0.00389030000224011   0.0006247000019357074   15 
0.005340699997759657   0.0017107000021496788   20 
0.006421599999157479   0.0011889999987033661   30 
0.008860699999786448   0.0012349999997240957   40 
0.008108300000458257   0.0016271999993477948   50 
0.010726999997132225   0.0019110000030195806   70 
0.010178299999097362   0.0017282000007980969   100 
0.018328599999222206   0.001902799998788396   150 
0.017772400002286304   0.0018694000027608126   200 
0.02284240000153659   0.0007394999993266538   300 
0.037718499999755295   0.0008142000006046146   500 
0.2968798000001698   0.002894900000683265   750 
0.5266852999993716   0.0009748000011313707   1000 
1.0747497000011208   0.0015893999989202712   1800 
0.2907298999998602   0.0008116000026348047   2500 
0.7258274999985588   0.0005707999989681412   4000 
0.06249190000016824   0.00019430000247666612   2 
0.0005842000027769245   0.00016259999756584875   3 
0.0006501999996544328   0.00016139999934239313   5 
0.0007497000005969312   0.00016180000238819048   7 
0.0006762000011804048   0.00016390000018873252   10 
0.0015156000008573756   0.00037009999869042076   12 
0.0013651000008394476   0.00037040000097476877   15 
0.0014206999985617585   0.0003735999998752959   20 
0.0016574999972363003   0.00035769999885815196   30 
0.0016361999987566378   0.00033199999961652793   40 
0.0017112999994424172   0.0003192999974999111   50 
0.0019294999983685557   0.000464000000647502   70 
0.003999199998361291   0.00045729999692412093   100 
0.0035690000004251488   0.00044749999869964086   150 
0.00412769999820739   0.0002069000001938548   200 
0.004910599996946985   0.00021150000247871503   300 
0.01642159999755677   0.0004544000003079418   500 
0.04241859999820008   0.000455999997939216   750 
0.05729290000090259   0.000830699998914497   1000 
0.1573485000008077   0.00036689999978989363   1800 
0.2881444999984524   0.0008230000021285377   2500 
0.7994173000006413   0.0006003000016789883   4000 
